tconst	averageRating	numVotes
tt0020649	5.7	43
tt0020652	5.3	31
tt0020654	7.4	43
tt0020655	6.3	19
tt0020656	7.2	373
tt0020658	6.1	253
tt0020660	6.7	17
tt0020661	5.1	105
tt0020662	6.2	16
tt0020663	6.8	21
tt0020666	6.5	173
tt0020667	5.8	319
tt0020668	6.4	791
tt0020670	5.8	156
tt0020671	6.4	222
tt0020672	4.9	38
tt0020673	5.4	136
tt0020677	6.0	93
tt0020678	7.3	1427
tt0020679	6.2	256
tt0020680	5.5	11
tt0020681	6.8	13
tt0020682	6.2	16
tt0020683	6.2	90
tt0020684	4.4	8
tt0020686	7.1	1729
tt0020687	5.5	29
tt0020688	5.3	7
tt0020689	6.2	11
tt0020690	5.9	199
tt0020691	7.2	3202
tt0020692	5.9	21
tt0020693	6.1	339
tt0020694	5.3	49
tt0020695	6.1	587
tt0020697	7.7	12952
tt0020698	7.5	1376
tt0020699	5.1	237
tt0020700	6.8	13
tt0020701	6.2	400
tt0020702	5.4	314
tt0020703	5.5	88
tt0020705	5.3	144
tt0020707	7.1	12
tt0020708	7.5	1644
tt0020709	5.9	22
tt0020712	5.6	16
tt0020713	5.6	212
tt0020714	5.8	73
tt0020715	7.0	15
tt0020717	4.8	186
tt0020718	5.4	12
tt0020719	7.1	21
tt0020720	6.4	352
tt0020723	5.6	10
tt0020724	5.5	102
tt0020725	6.4	10
tt0020727	6.5	58
tt0020728	5.8	9
tt0020732	6.5	13
tt0020735	5.5	238
tt0020736	5.1	13
tt0020738	6.2	19
tt0020739	6.0	76
tt0020740	4.7	118
tt0020741	7.3	20
tt0020743	6.8	13
tt0020744	6.6	26
tt0020746	5.9	10
tt0020748	6.7	52
tt0020751	5.5	22
tt0020752	6.4	454
tt0020754	6.2	110
tt0020755	5.6	14
tt0020757	7.4	51
tt0020758	5.8	330
tt0020759	6.0	53
tt0020762	7.2	24
tt0020763	5.7	113
tt0020767	5.3	60
tt0020768	7.8	2725
tt0020769	6.9	13
tt0020770	5.1	22
tt0020771	5.9	7
tt0020773	6.6	11
tt0020774	4.2	20
tt0020775	6.6	5
tt0020776	4.4	8
tt0020780	4.9	18
tt0020781	6.8	33
tt0020784	5.7	310
tt0020785	5.7	96
tt0020789	5.5	37
tt0020792	6.7	14
tt0020793	7.6	968
tt0020796	5.3	162
tt0020798	6.6	116
tt0020799	6.1	204
tt0020800	6.6	17
tt0020801	6.6	11
tt0020803	5.9	15
tt0020804	5.4	7
tt0020805	5.8	65
tt0020806	6.1	455
tt0020809	4.9	37
tt0020810	5.6	63
tt0020811	7.1	8
tt0020813	3.6	9
tt0020814	7.0	176
tt0020815	7.2	1555
tt0020816	6.1	20
tt0020818	6.5	12
tt0020819	6.5	39
tt0020821	6.6	471
tt0020822	7.1	57
tt0020823	6.0	133
tt0020824	7.0	13
tt0020826	5.9	8
tt0020827	6.8	2595
tt0020828	5.3	310
tt0020829	6.1	247
tt0020831	5.5	44
tt0020834	6.6	107
tt0020835	6.3	6
tt0020836	6.5	913
tt0020838	5.8	382
tt0020840	3.8	5
tt0020841	6.1	8
tt0020842	6.6	720
tt0020843	6.4	43
tt0020844	5.9	38
tt0020848	4.6	8
tt0020850	6.6	27
tt0020852	5.3	324
tt0020856	6.2	9
tt0020857	5.7	15
tt0020859	6.1	60
tt0020860	6.1	15
tt0020861	7.0	21
tt0020866	5.9	98
tt0020869	5.3	146
tt0020872	7.9	18
tt0020873	6.3	108
tt0020875	7.0	406
tt0020876	6.7	918
tt0020880	5.6	196
tt0020881	6.7	23
tt0020882	5.7	21
tt0020883	6.1	33
tt0020884	6.1	22
tt0020885	6.9	403
tt0020887	7.4	116
tt0020888	6.0	87
tt0020890	6.5	150
tt0020891	6.1	1220
tt0020893	7.0	29
tt0020894	6.5	192
tt0020895	6.0	49
tt0020896	6.5	310
tt0020899	6.2	40
tt0020900	6.1	177
tt0020902	5.6	796
tt0020905	4.3	9
tt0020906	6.0	232
tt0020907	4.2	79
tt0020911	5.7	57
tt0020912	5.5	14
tt0020914	5.9	8
tt0020915	7.2	43
tt0020917	6.1	7
tt0020918	6.7	37
tt0020919	5.3	804
tt0020920	7.3	10
tt0020921	5.9	17
tt0020922	5.7	55
tt0020924	6.0	145
tt0020925	6.7	13
tt0020926	4.7	118
tt0020927	6.3	991
tt0020929	5.5	317
tt0020932	6.6	370
tt0020933	7.1	22
tt0020935	5.9	9
tt0020936	7.1	18
tt0020937	4.7	7
tt0020938	5.4	331
tt0020941	7.1	9
tt0020942	4.7	49
tt0020944	6.6	28
tt0020945	6.1	291
tt0020946	4.0	6
tt0020949	5.5	119
tt0020950	6.2	406
tt0020952	6.2	50
tt0020953	4.8	47
tt0020954	5.5	48
tt0020955	6.9	11
tt0020956	5.8	36
tt0020959	5.5	139
tt0020960	7.4	4621
tt0020963	7.1	14
tt0020965	5.3	34
tt0020966	6.6	210
tt0020968	7.4	32
tt0020969	7.2	29
tt0020971	4.4	8
tt0020972	6.6	71
tt0020973	7.3	14
tt0020977	7.1	12
tt0020979	7.6	1589
tt0020980	6.4	455
tt0020982	7.2	23
tt0020983	5.3	191
tt0020984	6.6	16
tt0020985	6.5	300
tt0020986	6.1	47
tt0020987	6.1	287
tt0020988	5.1	27
tt0020989	5.8	23
tt0020991	6.9	10
tt0020992	7.0	20
tt0020994	7.4	23
tt0020997	5.2	61
tt0020999	5.7	33
tt0021001	5.4	108
tt0021002	6.8	26
tt0021003	6.6	13
tt0021004	7.4	159
tt0021007	4.5	12
tt0021008	8.2	8
tt0021009	6.9	8
tt0021010	7.8	5
tt0021011	6.0	9
tt0021013	6.8	202
tt0021015	4.8	1951
tt0021016	5.4	613
tt0021017	5.6	47
tt0021018	5.4	284
tt0021019	6.4	18
tt0021021	5.2	10
tt0021023	5.8	35
tt0021024	6.7	26
tt0021025	6.8	987
tt0021026	4.7	22
tt0021027	5.2	56
tt0021029	5.9	24
tt0021033	6.9	33
tt0021034	4.9	7
tt0021035	6.4	8
tt0021036	6.0	43
tt0021037	6.3	72
tt0021039	5.5	31
tt0021040	6.7	1010
tt0021041	7.1	16
tt0021042	6.0	142
tt0021043	5.0	25
tt0021044	6.6	136
tt0021045	5.4	75
tt0021046	6.0	26
tt0021048	5.3	125
tt0021050	4.0	9
tt0021051	5.7	41
tt0021052	6.4	7
tt0021053	6.5	266
tt0021054	7.3	1377
tt0021055	5.4	12
tt0021056	5.3	22
tt0021057	6.7	24
tt0021060	6.5	411
tt0021061	5.6	111
tt0021064	6.4	18
tt0021065	6.7	16
tt0021066	6.1	7
tt0021067	6.3	25
tt0021068	7.4	44
tt0021069	5.7	124
tt0021070	4.6	129
tt0021071	6.7	23
tt0021073	5.2	13
tt0021074	6.8	386
tt0021076	6.9	49
tt0021078	5.8	20
tt0021079	7.3	11330
tt0021082	7.0	25
tt0021083	4.9	53
tt0021084	6.5	24
tt0021085	5.5	31
tt0021087	6.1	336
tt0021089	6.8	47
tt0021090	5.5	120
tt0021092	5.6	213
tt0021094	5.3	138
tt0021097	7.1	28
tt0021098	7.1	11
tt0021100	5.6	132
tt0021102	6.3	107
tt0021106	6.5	798
tt0021109	6.6	36
tt0021110	5.8	140
tt0021112	6.5	48
tt0021113	4.6	21
tt0021114	5.9	9
tt0021115	7.4	36
tt0021118	6.8	87
tt0021119	6.9	30
tt0021120	7.2	13
tt0021121	6.2	184
tt0021125	6.7	67
tt0021128	6.1	610
tt0021131	5.1	31
tt0021132	5.7	121
tt0021133	5.1	225
tt0021134	5.0	187
tt0021135	6.4	22
tt0021137	4.5	44
tt0021139	5.3	15
tt0021140	5.8	208
tt0021141	5.6	68
tt0021144	7.3	57
tt0021146	6.2	259
tt0021147	6.9	24
tt0021148	6.8	1454
tt0021149	5.7	362
tt0021151	5.7	215
tt0021152	4.6	386
tt0021153	6.8	1077
tt0021155	5.3	14
tt0021156	7.1	5238
tt0021159	5.7	41
tt0021160	5.2	13
tt0021161	6.8	5
tt0021165	6.4	5344
tt0021166	6.7	196
tt0021168	6.6	89
tt0021176	5.4	26
tt0021177	6.9	30
tt0021178	6.1	133
tt0021179	6.9	15
tt0021180	6.7	24
tt0021181	6.1	245
tt0021182	7.6	1289
tt0021183	6.7	17
tt0021184	6.0	66
tt0021185	5.6	18
tt0021189	6.1	975
tt0021190	5.2	13
tt0021191	5.3	202
tt0021192	5.0	71
tt0021196	7.0	61
tt0021197	6.3	302
tt0021198	5.2	35
tt0021199	5.7	40
tt0021200	5.7	20
tt0021201	4.2	35
tt0021202	4.2	89
tt0021203	5.8	77
tt0021205	6.7	15
tt0021207	6.0	7
tt0021211	6.7	10
tt0021212	6.4	9
tt0021213	5.8	12
tt0021214	5.7	19
tt0021216	5.9	112
tt0021217	5.8	373
tt0021218	5.9	21
tt0021219	6.6	55
tt0021221	4.3	7
tt0021223	6.1	562
tt0021224	6.2	98
tt0021225	6.7	439
tt0021227	6.8	9
tt0021228	6.3	572
tt0021231	5.1	71
tt0021232	5.9	236
tt0021233	4.9	36
tt0021234	6.4	62
tt0021237	6.3	27
tt0021239	5.3	184
tt0021240	6.1	236
tt0021243	6.1	85
tt0021246	6.5	19
tt0021247	7.2	149
tt0021248	6.6	11
tt0021249	6.1	42
tt0021250	6.2	284
tt0021252	6.1	304
tt0021261	6.6	53
tt0021262	6.3	221
tt0021263	6.1	176
tt0021268	7.1	181
tt0021271	5.7	12
tt0021273	6.9	496
tt0021274	5.5	70
tt0021275	6.8	292
tt0021276	5.8	109
tt0021277	6.7	18
tt0021279	6.6	67
tt0021280	5.0	101
tt0021281	6.5	730
tt0021282	5.7	308
tt0021283	6.4	356
tt0021284	5.1	18
tt0021287	5.6	329
tt0021288	5.9	98
tt0021289	5.6	18
tt0021292	5.7	482
tt0021294	5.9	554
tt0021295	5.1	211
tt0021296	6.8	9
tt0021297	6.8	147
tt0021299	5.4	7
tt0021301	5.4	20
tt0021303	5.5	105
tt0021304	5.9	122
tt0021305	6.4	70
tt0021306	6.1	11
tt0021307	5.8	109
tt0021308	4.8	72
tt0021309	7.8	1099
tt0021310	5.9	651
tt0021312	6.5	527
tt0021317	5.3	157
tt0021319	5.7	63
tt0021321	5.1	9
tt0021322	6.3	281
tt0021324	5.2	205
tt0021327	6.5	91
tt0021331	7.4	5512
tt0021334	6.3	42
tt0021335	5.7	185
tt0021336	7.5	11
tt0021337	6.0	93
tt0021338	5.2	17
tt0021339	7.4	340
tt0021340	5.1	7
tt0021342	5.7	41
tt0021345	5.5	177
tt0021346	6.3	54
tt0021347	5.8	19
tt0021348	6.9	29
tt0021349	5.1	19
tt0021351	6.5	31
tt0021353	5.2	11
tt0021354	5.8	8
tt0021355	7.0	8
tt0021357	6.9	79
tt0021358	6.7	33
tt0021359	6.6	67
tt0021360	4.6	8
tt0021361	6.2	9
tt0021362	5.0	67
tt0021364	5.8	280
tt0021365	5.4	98
tt0021366	7.1	108
tt0021369	6.0	58
tt0021371	6.4	223
tt0021372	5.4	27
tt0021374	5.9	398
tt0021375	7.0	700
tt0021376	5.6	239
tt0021377	6.2	451
tt0021378	6.2	29
tt0021379	4.3	15
tt0021380	6.2	419
tt0021381	6.3	495
tt0021382	6.2	181
tt0021384	7.1	22
tt0021386	5.2	36
tt0021387	5.0	78
tt0021388	7.1	16
tt0021392	4.1	19
tt0021393	5.4	20
tt0021394	6.3	136
tt0021395	6.5	13
tt0021396	6.0	22
tt0021397	6.2	31
tt0021400	6.0	146
tt0021401	5.4	135
tt0021404	4.3	17
tt0021405	5.9	13
tt0021406	7.0	617
tt0021408	6.0	327
tt0021409	7.1	1911
tt0021410	6.0	13
tt0021412	7.1	58
tt0021413	5.6	236
tt0021414	6.4	8
tt0021415	5.0	21
tt0021417	8.0	7
tt0021418	4.9	50
tt0021420	6.7	181
tt0021421	5.4	8
tt0021422	5.3	74
tt0021423	7.0	8
tt0021424	5.3	68
tt0021425	6.9	15
tt0021428	7.2	36
tt0021429	7.0	133
tt0021430	6.4	10
tt0021432	6.1	48
tt0021434	5.7	250
tt0021435	5.3	111
tt0021436	6.0	55
tt0021439	5.1	110
tt0021440	8.4	41
tt0021442	7.9	32
tt0021445	6.5	33
tt0021446	6.7	9
tt0021449	5.3	57
tt0021451	5.8	10
tt0021454	6.6	18
tt0021455	7.8	9
tt0021456	8.1	240
tt0021457	5.1	7
tt0021458	7.0	25
tt0021460	6.9	13
tt0021463	6.9	65
tt0021464	5.7	188
tt0021465	2.1	12
tt0021467	5.9	29
tt0021468	6.1	10
tt0021469	4.9	14
tt0021470	5.1	76
tt0021471	7.2	24
tt0021472	5.9	126
tt0021474	5.8	39
tt0021476	7.3	81
tt0021481	5.9	46
tt0021482	7.0	23
tt0021483	6.2	152
tt0021484	7.1	104
tt0021485	6.5	15
tt0021486	6.1	162
tt0021487	6.8	83
tt0021488	5.6	7
tt0021491	3.1	16
tt0021492	7.0	96
tt0021493	5.7	219
tt0021495	5.5	10
tt0021496	5.5	20
tt0021500	4.3	28
tt0021502	5.4	43
tt0021503	5.0	41
tt0021504	6.5	21
tt0021505	6.8	989
tt0021506	6.1	8
tt0021507	5.0	48
tt0021508	6.0	987
tt0021509	5.8	24
tt0021511	5.8	103
tt0021514	6.6	10
tt0021515	3.5	22
tt0021517	6.8	8
tt0021521	6.5	16
tt0021522	7.1	64
tt0021524	6.0	83
tt0021525	6.1	86
tt0021530	5.6	100
tt0021531	6.1	214
tt0021532	6.9	37
tt0021533	5.6	687
tt0021534	5.8	544
tt0021535	5.1	7
tt0021538	7.3	11
tt0021539	7.1	64
tt0021541	6.1	10
tt0021542	7.4	1480
tt0021543	7.2	20
tt0021545	5.8	15
tt0021546	7.2	109
tt0021547	6.2	104
tt0021548	6.2	6
tt0021549	6.3	924
tt0021550	5.8	103
tt0021551	6.5	342
tt0021554	5.3	35
tt0021555	5.3	29
tt0021556	6.0	258
tt0021557	5.6	67
tt0021559	6.4	70
tt0021561	5.3	15
tt0021562	5.0	7
tt0021563	5.7	20
tt0021565	7.1	18
tt0021566	6.7	12
tt0021567	6.2	22
tt0021568	6.3	113
tt0021569	5.9	7
tt0021571	7.3	4574
tt0021572	6.9	29
tt0021573	6.7	7
tt0021576	7.5	3626
tt0021577	7.3	12043
tt0021579	6.9	71
tt0021580	6.0	257
tt0021581	6.8	22
tt0021582	5.0	11
tt0021587	5.8	28
tt0021589	7.0	15
tt0021590	5.3	159
tt0021591	4.9	38
tt0021592	3.8	20
tt0021593	5.8	49
tt0021594	6.1	101
tt0021595	6.0	218
tt0021596	3.2	8
tt0021597	6.1	51
tt0021598	7.5	12
tt0021599	4.8	106
tt0021602	6.0	14
tt0021605	6.4	37
tt0021606	6.3	115
tt0021607	6.5	570
tt0021608	4.1	10
tt0021609	7.0	52
tt0021610	5.4	13
tt0021611	7.0	55
tt0021612	5.2	54
tt0021615	5.8	181
tt0021616	6.8	52
tt0021617	5.8	22
tt0021618	6.6	20
tt0021619	5.7	11
tt0021621	6.0	32
tt0021622	6.2	1390
tt0021627	8.4	7
tt0021629	6.1	8
tt0021630	5.9	39
tt0021631	6.8	33
tt0021632	6.2	334
tt0021633	6.5	1031
tt0021634	6.6	91
tt0021635	6.5	1016
tt0021636	6.3	898
tt0021638	6.9	28
tt0021640	7.3	92
tt0021642	6.4	275
tt0021643	5.7	39
tt0021644	6.9	1141
tt0021645	6.7	315
tt0021646	7.5	1409
tt0021647	6.9	463
tt0021649	6.2	339
tt0021650	6.2	13
tt0021653	6.9	100
tt0021654	6.7	570
tt0021655	6.0	37
tt0021656	5.7	64
tt0021657	6.0	203
tt0021658	6.6	85
tt0021659	5.7	102
tt0021660	5.7	174
tt0021661	6.2	53
tt0021662	5.2	30
tt0021663	6.3	112
tt0021664	7.3	1318
tt0021665	6.1	305
tt0021666	6.2	390
tt0021668	6.8	1254
tt0021669	7.4	11
tt0021671	5.7	80
tt0021673	7.1	1488
tt0021675	6.2	38
tt0021676	5.9	295
tt0021680	6.8	65
tt0021681	5.9	106
tt0021683	5.9	69
tt0021684	5.8	206
tt0021685	5.4	134
tt0021686	4.7	120
tt0021687	5.6	202
tt0021688	4.9	107
tt0021689	5.1	143
tt0021690	5.3	131
tt0021691	6.7	37
tt0021693	6.0	46
tt0021694	6.2	48
tt0021695	6.2	93
tt0021696	6.4	35
tt0021697	5.9	231
tt0021698	6.1	47
tt0021699	6.0	16
tt0021701	6.4	110
tt0021702	6.3	28
tt0021703	6.3	362
tt0021705	4.3	9
tt0021706	6.0	23
tt0021707	6.4	133
tt0021709	6.2	31
tt0021710	6.9	22
tt0021711	6.2	32
tt0021718	6.4	356
tt0021720	6.3	202
tt0021721	6.5	83
tt0021722	5.8	35
tt0021723	6.8	21
tt0021725	6.5	184
tt0021726	5.9	41
tt0021729	6.2	20
tt0021730	7.3	2581
tt0021732	6.4	149
tt0021733	6.7	470
tt0021735	6.5	427
tt0021738	7.5	1264
tt0021739	7.6	3452
tt0021740	6.0	9
tt0021742	6.4	351
tt0021743	4.4	107
tt0021745	6.4	317
tt0021746	5.9	5069
tt0021748	7.0	50
tt0021749	8.5	156366
tt0021750	7.1	1202
tt0021751	5.3	75
tt0021752	6.1	208
tt0021754	6.8	161
tt0021755	7.4	942
tt0021756	6.0	214
tt0021758	6.4	45
tt0021759	6.5	272
tt0021760	6.4	29
tt0021761	6.1	380
tt0021763	5.0	51
tt0021764	5.8	164
tt0021766	5.3	16
tt0021767	6.6	11
tt0021768	6.4	216
tt0021769	7.2	50
tt0021770	7.0	866
tt0021772	5.8	127
tt0021774	5.8	18
tt0021775	6.7	70
tt0021778	6.2	760
tt0021780	6.2	832
tt0021781	6.1	17
tt0021783	6.7	6
tt0021784	6.9	27
tt0021785	6.2	358
tt0021786	6.2	115
tt0021789	4.8	24
tt0021792	5.2	25
tt0021793	5.9	183
tt0021794	6.2	246
tt0021795	6.2	29
tt0021796	5.3	61
tt0021797	6.2	6
tt0021798	6.2	168
tt0021799	6.3	525
tt0021800	7.3	1931
tt0021802	7.0	155
tt0021804	6.2	35
tt0021806	7.8	189
tt0021807	6.5	94
tt0021810	7.3	620
tt0021812	5.9	48
tt0021814	7.5	43643
tt0021815	7.2	3825
tt0021816	6.6	24
tt0021817	7.3	7
tt0021818	7.3	1888
tt0021820	5.7	197
tt0021821	5.9	29
tt0021824	5.2	126
tt0021825	6.2	419
tt0021826	6.3	110
tt0021828	5.7	154
tt0021829	6.1	110
tt0021831	6.5	477
tt0021835	6.2	20
tt0021836	7.2	534
tt0021839	7.0	10
tt0021840	5.9	124
tt0021841	4.0	28
tt0021844	5.0	85
tt0021845	5.6	122
tt0021846	7.4	18
tt0021847	7.0	98
tt0021848	5.4	25
tt0021850	6.0	7
tt0021853	5.9	25
tt0021855	6.3	39
tt0021857	6.0	10
tt0021859	5.2	107
tt0021860	6.2	5
tt0021861	5.8	497
tt0021862	5.2	13
tt0021863	5.8	22
tt0021864	6.1	211
tt0021865	5.9	389
tt0021866	3.3	19
tt0021867	6.6	37
tt0021868	6.3	35
tt0021871	6.2	257
tt0021872	6.3	66
tt0021873	7.2	1644
tt0021874	6.3	1256
tt0021877	4.4	8
tt0021878	7.5	245
tt0021879	5.7	163
tt0021881	5.3	32
tt0021882	5.8	17
tt0021883	5.9	161
tt0021884	7.8	61551
tt0021885	6.7	2128
tt0021886	5.8	61
tt0021888	6.6	7
tt0021889	5.4	295
tt0021890	6.7	2213
tt0021893	6.0	7
tt0021894	6.0	13
tt0021895	5.5	127
tt0021896	6.4	14
tt0021898	6.6	43
tt0021899	6.9	9
tt0021900	5.1	126
tt0021905	4.9	8
tt0021906	6.4	712
tt0021907	6.5	41
tt0021908	6.4	8
tt0021910	7.0	520
tt0021911	6.0	59
tt0021912	5.5	6
tt0021914	6.7	19
tt0021916	5.5	17
tt0021917	5.1	265
tt0021918	6.3	79
tt0021919	5.9	155
tt0021920	5.7	83
tt0021921	6.3	75
tt0021922	6.9	25
tt0021923	4.9	17
tt0021924	6.0	15
tt0021925	6.7	10
tt0021926	5.8	72
tt0021927	5.7	148
tt0021928	6.2	116
tt0021929	6.7	12
tt0021930	5.1	7
tt0021931	6.5	433
tt0021932	6.7	228
tt0021933	6.9	629
tt0021935	6.5	26
tt0021940	5.4	73
tt0021941	7.3	52
tt0021943	7.4	57
tt0021947	5.1	14
tt0021948	5.4	12
tt0021949	5.7	9
tt0021951	7.6	158
tt0021952	5.9	164
tt0021956	6.3	29
tt0021958	6.0	56
tt0021959	7.1	34
tt0021961	6.7	58
tt0021963	5.9	100
tt0021964	5.2	233
tt0021965	6.7	18
tt0021966	5.7	176
tt0021967	7.1	14
tt0021969	6.8	155
tt0021973	5.8	139
tt0021977	6.0	22
tt0021978	6.9	149
tt0021981	6.3	66
tt0021982	4.7	23
tt0021984	6.6	14
tt0021985	7.8	1362
tt0021986	5.3	174
tt0021987	6.4	47
tt0021988	6.1	131
tt0021989	3.0	6
tt0021990	4.8	13
tt0021991	7.2	33
tt0021992	6.2	802
tt0021993	6.7	7
tt0021994	7.0	8
tt0021996	6.2	136
tt0021997	7.3	16
tt0022000	6.3	1299
tt0022001	6.3	440
tt0022002	6.1	190
tt0022005	4.9	9
tt0022006	5.6	87
tt0022007	8.7	57
tt0022008	6.1	9
tt0022009	6.3	132
tt0022010	5.8	20
tt0022011	7.0	26
tt0022015	6.1	20
tt0022017	7.5	1170
tt0022020	5.7	9
tt0022021	6.0	401
tt0022022	7.3	43
tt0022023	5.6	10
tt0022024	4.5	12
tt0022026	5.1	292
tt0022028	6.1	70
tt0022029	5.6	132
tt0022031	6.4	100
tt0022032	6.8	56
tt0022033	6.2	14
tt0022034	7.0	446
tt0022036	6.8	384
tt0022042	6.5	72
tt0022043	6.0	119
tt0022044	7.0	9
tt0022045	5.6	437
tt0022046	6.0	245
tt0022047	5.5	20
tt0022048	6.5	330
tt0022049	6.8	18
tt0022052	5.6	13
tt0022053	5.6	13
tt0022054	6.8	1204
tt0022055	7.0	8
tt0022056	5.6	153
tt0022057	6.2	62
tt0022058	7.5	1442
tt0022059	5.4	546
tt0022060	5.3	54
tt0022061	5.2	14
tt0022063	6.7	33
tt0022064	4.7	11
tt0022065	6.9	65
tt0022069	6.9	66
tt0022072	6.5	8
tt0022073	6.7	25
tt0022074	7.2	3069
tt0022075	5.7	63
tt0022078	6.3	64
tt0022080	7.3	1676
tt0022082	5.4	18
tt0022083	7.7	111
tt0022085	6.2	173
tt0022086	6.3	309
tt0022088	8.1	217
tt0022089	5.9	28
tt0022092	7.5	40
tt0022093	5.6	53
tt0022094	7.1	10
tt0022095	6.6	31
tt0022096	6.5	11
tt0022097	7.4	11
tt0022098	4.2	8
tt0022100	8.3	134619
tt0022103	6.4	517
tt0022105	6.5	155
tt0022106	6.9	39
tt0022108	4.9	8
tt0022109	5.3	71
tt0022110	7.1	21
tt0022111	6.9	2646
tt0022112	5.4	54
tt0022113	6.6	16
tt0022114	5.7	52
tt0022115	6.5	79
tt0022116	1.8	11
tt0022117	6.9	265
tt0022119	6.2	548
tt0022120	5.1	128
tt0022121	6.5	156
tt0022125	7.9	1883
tt0022126	7.3	29
tt0022127	6.9	120
tt0022129	7.1	11
tt0022132	6.7	20
tt0022134	5.8	218
tt0022135	5.7	142
tt0022136	5.9	15
tt0022137	7.3	25
tt0022139	6.3	118
tt0022140	7.1	9
tt0022141	7.0	15
tt0022144	5.6	9
tt0022145	6.3	293
tt0022146	6.2	333
tt0022147	6.5	631
tt0022149	6.3	523
tt0022150	7.4	3064
tt0022151	7.0	413
tt0022152	6.4	110
tt0022153	7.2	1760
tt0022157	7.1	7
tt0022158	7.5	10832
tt0022159	5.3	42
tt0022160	6.3	280
tt0022161	6.3	89
tt0022162	6.9	7
tt0022164	6.4	403
tt0022165	6.0	13
tt0022167	6.2	10
tt0022169	7.0	8
tt0022172	5.4	314
tt0022173	6.3	234
tt0022174	6.4	42
tt0022176	4.9	8
tt0022177	5.5	123
tt0022178	6.5	132
tt0022179	4.5	13
tt0022180	5.6	173
tt0022181	5.9	85
tt0022182	5.0	13
tt0022183	7.6	2239
tt0022185	7.3	152
tt0022190	5.9	8
tt0022191	5.7	355
tt0022192	6.6	18
tt0022195	6.0	34
tt0022197	5.6	153
tt0022198	5.3	407
tt0022199	6.1	64
tt0022201	6.4	44
tt0022202	6.9	21
tt0022204	6.7	100
tt0022205	6.3	44
tt0022206	5.7	37
tt0022207	6.8	9
tt0022208	7.1	3129
tt0022209	6.3	37
tt0022211	5.9	74
tt0022214	6.9	99
tt0022215	7.1	179
tt0022216	6.9	8
tt0022217	6.8	9
tt0022219	6.3	15
tt0022223	6.1	294
tt0022225	6.3	31
tt0022226	6.0	30
tt0022227	7.3	1161
tt0022229	6.1	15
tt0022230	6.7	16
tt0022231	5.7	213
tt0022232	7.2	39
tt0022233	6.0	21
tt0022234	7.2	12
tt0022235	6.7	158
tt0022236	6.6	1042
tt0022238	7.4	1148
tt0022239	6.3	21
tt0022241	6.8	81
tt0022242	5.4	26
tt0022243	5.1	568
tt0022245	6.8	82
tt0022246	6.8	458
tt0022247	7.0	43
tt0022248	6.1	11
tt0022249	6.6	8
tt0022251	7.0	2061
tt0022252	6.3	14
tt0022254	6.1	730
tt0022257	6.7	60
tt0022259	6.7	205
tt0022261	5.9	120
tt0022262	6.4	43
tt0022263	7.1	12
tt0022264	6.5	1259
tt0022265	4.4	265
tt0022266	6.8	164
tt0022268	6.9	2663
tt0022270	4.2	10
tt0022273	6.3	190
tt0022274	6.7	153
tt0022276	6.9	1576
tt0022277	7.2	16
tt0022279	6.8	999
tt0022283	5.4	73
tt0022284	5.8	26
tt0022285	6.4	188
tt0022286	7.7	16804
tt0022287	3.9	13
tt0022288	6.8	39
tt0022289	7.1	340
tt0022290	6.4	153
tt0022291	4.7	7
tt0022293	5.9	299
tt0022294	6.8	10
tt0022295	7.1	35
tt0022296	5.7	117
tt0022297	6.3	154
tt0022298	6.8	8
tt0022299	3.6	16
tt0022300	5.1	214
tt0022301	6.2	51
tt0022302	6.4	64
tt0022303	6.4	233
tt0022306	6.9	57
tt0022307	7.3	10
tt0022308	6.0	249
tt0022309	6.2	20
tt0022310	6.0	11
tt0022313	4.9	8
tt0022314	6.5	53
tt0022316	7.1	7
tt0022317	4.8	79
tt0022320	6.7	24
tt0022321	6.5	223
tt0022323	6.4	7
tt0022325	6.2	77
tt0022326	5.9	139
tt0022330	6.7	7
tt0022331	6.0	187
tt0022334	4.5	15
tt0022335	7.0	1088
tt0022336	6.4	60
tt0022337	6.0	12
tt0022338	7.0	16
tt0022339	6.9	176
tt0022343	7.3	60
tt0022346	7.1	9
tt0022351	5.2	12
tt0022352	5.6	78
tt0022353	5.8	265
tt0022355	6.0	18
tt0022356	5.7	71
tt0022357	6.3	706
tt0022358	6.0	38
tt0022359	6.8	76
tt0022360	7.1	392
tt0022363	6.9	9
tt0022365	5.8	54
tt0022370	6.3	14
tt0022373	6.0	305
tt0022376	5.8	91
tt0022377	4.6	9
tt0022378	7.6	157
tt0022379	4.3	12
tt0022381	5.1	108
tt0022382	5.7	409
tt0022383	4.2	23
tt0022384	7.1	20
tt0022385	6.4	127
tt0022386	6.7	746
tt0022387	5.1	119
tt0022391	5.0	126
tt0022392	5.3	16
tt0022393	3.9	8
tt0022394	4.5	10
tt0022395	5.8	2706
tt0022396	7.3	18
tt0022397	6.3	648
tt0022398	6.9	26
tt0022399	1.7	10
tt0022400	6.3	17
tt0022402	5.7	807
tt0022403	6.8	1614
tt0022404	6.5	304
tt0022405	5.7	422
tt0022407	6.8	9
tt0022408	4.9	7
tt0022409	4.4	107
tt0022411	3.2	9
tt0022412	6.2	135
tt0022413	4.1	10
tt0022414	4.7	29
tt0022415	6.5	13
tt0022416	5.9	12
tt0022418	5.5	206
tt0022420	6.4	219
tt0022421	6.0	75
